idx,spindle_temp,vibration_rms,coolant_flow,overheat_prob,P_K1,P_K2,P_K3,P_K4,threshold_based_action,threshold_based_cause,threshold_based_procedure_names,threshold_based_procedure_ids,threshold_based_total_cost_eur,cost_only_action,cost_only_cause,cost_only_procedure_names,cost_only_procedure_ids,cost_only_total_cost_eur,cost_only_best_J_maint
206,79.75030221479858,2.583516822292778,0.13817337141385688,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
207,106.33480969679619,0.5536008446340976,1.9508104889319824,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
208,100.24877037574676,0.46653509890756895,0.9272216106177384,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
209,70.55173456405512,2.1720179677474576,1.3607517160152882,0.7024333019595443,0.9972558903700425,0.7923270967442447,0.8938050009600962,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
210,81.89249471165337,0.44807326466331876,0.9749453670212782,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
211,118.89028554119693,1.6395765670878812,0.40742637955558725,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
212,61.258149641067234,0.8785456554632315,0.7618353637262094,0.279530032664781,0.7930429411913132,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
213,93.15354901913861,1.1869980880924023,0.7415958153622102,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
214,47.20014465931024,0.039726926006592,1.2407401089606256,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
215,85.05538614214281,0.1657475443661801,0.43524623934142803,0.5682271699260382,0.811470674860417,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
216,76.06027095877728,2.025199079349262,0.4406306322063389,0.36862579187983163,0.9972558903700425,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
217,119.78590200167667,1.446631943978296,1.4901821810838654,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
218,114.37146459609812,0.3059524601384366,1.1724445516330926,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
219,110.55522680575288,0.7048199500533383,0.4789407633907212,0.5682271699260382,0.811470674860417,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
220,68.52762110682121,2.519167496973747,0.45119595254458233,0.5559542695800941,0.9972558903700425,0.7923270967442447,0.8749021278558268,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
221,84.80961358555588,1.2417211412846725,0.4497941370554108,0.36862579187983163,0.9972558903700425,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
222,67.60508657755022,1.6092396290111823,1.3694200132841314,0.7024333019595443,0.9972558903700425,0.7923270967442447,0.8938050009600962,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
223,77.30969969133788,2.732533080991831,0.7789213839781692,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
224,93.47254288863228,2.0027282209323545,1.4693155963128828,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
225,89.70689378362663,1.342668927345113,0.2096013953999578,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
226,112.15180136278241,2.9193270245399168,0.48164339104419884,0.36862579187983163,0.9972558903700425,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
227,117.82981713975121,0.894097118651509,1.2266065576145901,0.018540942863487585,0.7930429411913132,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
228,94.62816228050406,0.3704331186502461,1.9177412992886476,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
229,56.98037621028291,0.04944836559562871,1.2592824777710399,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
230,106.12880149551881,0.300727014435651,1.2183414437733393,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
231,40.51098900185838,1.601036293775132,0.4995448044496953,0.7250741531729615,0.9972558903700425,0.9357763108973801,0.8749021278558268,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
232,119.9640539197076,2.9638187292307636,0.6809257482981834,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
233,63.22494177489073,0.4154575062586785,0.6643228145403699,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
234,101.79408576145053,1.4588160282198113,1.7065810548380451,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
235,44.5323041882356,2.9433900173662066,1.37879322462515,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
236,103.26259112648337,0.8200563672792102,0.9486730771126834,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
237,112.90350067819593,2.0654603633302537,0.02387946966498955,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
238,114.38050692260111,0.48732617564244785,0.6848039544756646,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
239,66.63638005172062,1.5029609550679326,1.4687345765607347,0.7024333019595443,0.9972558903700425,0.7923270967442447,0.8938050009600962,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
240,93.20515965488653,1.986074219920017,0.6704494454944938,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
241,118.51638160916605,1.1076876379074003,0.908859036518159,0.018540942863487585,0.7930429411913132,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
242,52.19682482123218,1.900631551916617,1.5008297082709818,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
243,85.95029746531684,2.3075260613414734,0.9227161038062186,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
244,44.06294666452388,1.9356906659306001,1.0124924694329998,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
245,113.34589030172123,0.7154818565186808,1.0252313184552477,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
246,44.66944282800555,1.4726856152981034,0.7864435989608449,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
247,50.5947013490777,0.4378088957279973,1.4221601635147767,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
248,64.06980504489792,2.6703330892065984,0.6636475893755656,0.7024333019595443,0.9972558903700425,0.7923270967442447,0.8938050009600962,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
249,91.37544669808608,1.8167884811554007,0.15480723123691198,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
250,79.53128975071526,0.7162605219989159,1.6449016873255002,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
251,48.02726871735463,1.0525690431733956,1.278620583350873,0.279530032664781,0.7930429411913132,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
252,110.77251219045131,2.446058831273253,1.7737980326719094,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
253,99.91925525856301,1.9367293356615685,1.3069338843495586,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
254,87.31550905643846,2.913827875306542,0.8901946762357402,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
255,112.10651597746437,1.3181849907690666,0.7474300344421483,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
256,118.24270725419,1.8761173150059198,1.989497067749158,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
257,97.85340480283878,0.0005300507590421111,0.8572634356905291,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
258,86.92881620251697,0.8942706029077796,0.8459936120042468,0.018540942863487585,0.7930429411913132,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
259,60.7981007939819,0.7332541070231408,1.2938830466933016,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
260,55.92705014826443,1.4765046623186389,1.8688238810704136,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
261,53.664971613180796,0.08435798027305541,0.29702507306149695,0.6181523336133433,0.811470674860417,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K2,RepairFan,P1,150.0,1.3796108730210077
262,118.27613853333973,1.7187776951533844,0.9801347683774739,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
263,75.06042051149319,2.7591324316028056,1.0944761668291538,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
264,52.36720689164213,0.8251197911852064,0.1203571810203401,0.6181523336133433,0.811470674860417,0.9357763108973801,0.7486925989857093,0.8990468643630922,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K2,RepairFan,P1,150.0,1.3796108730210077
265,66.24129342256714,2.4024974819623526,1.5760062491917706,0.7024333019595443,0.9972558903700425,0.7923270967442447,0.8938050009600962,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
266,115.87092710093182,1.9997292989209727,1.5038579706480462,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
267,91.5192667905666,1.1991626133032791,0.7502161973694035,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
268,62.67664888304257,2.2004617424058637,1.3543066493109106,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
269,79.68186844150853,0.42508239218882804,0.7671455024188609,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
270,98.61957933191974,0.07670319059870212,1.3236914227713583,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
271,109.71077740588885,1.899462094582142,0.8410551337938046,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
272,65.73680509773229,1.665246471822149,0.0783933772981753,0.578929441296426,0.9972558903700425,0.7923270967442447,0.7486925989857093,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
273,65.94711417733677,2.124674468301772,0.2970065102242132,0.578929441296426,0.9972558903700425,0.7923270967442447,0.7486925989857093,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
274,109.72098069538998,2.5546062104454004,1.8604044530707577,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
275,118.9079507029135,0.09935631879217388,0.4285794617139884,0.5682271699260382,0.811470674860417,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
276,80.38617322401801,0.5617924352040214,0.028532290177825326,0.5854251442713096,0.811470674860417,0.9103244423739019,0.7486925989857093,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
277,42.88304721024723,2.738500144571525,1.814211166039078,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
278,97.95119508936584,2.325838087511888,1.9987361033724367,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
279,55.1679233098308,2.8308892514883257,0.8898263207359487,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
280,65.95589080289359,1.429528967696055,0.05760563173510369,0.578929441296426,0.9972558903700425,0.7923270967442447,0.7486925989857093,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
281,113.3465147602844,2.0238156691848115,0.46967346933439136,0.36862579187983163,0.9972558903700425,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
282,55.804105134389076,0.7261112240086884,1.2888111945543965,0.21840745752266927,0.811470674860417,0.9357763108973801,0.8938050009600962,0.8990468643630922,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
283,107.915381952431,1.0836604107998689,1.4695832311490677,0.018540942863487585,0.7930429411913132,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
284,102.64712174201918,1.5145939299417566,1.374898104979797,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
285,76.78936548042564,2.3214144992015164,1.2021660706922315,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
286,91.38348889837206,1.459365782879209,0.20000336988119605,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
287,79.42332559841344,1.509658748636657,0.87187704446243,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
288,102.78322932848178,1.5921929681946538,0.19503651302770497,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
289,106.70005376433886,2.3230752616413786,0.4581771409349529,0.36862579187983163,0.9972558903700425,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
290,70.52340506098903,1.6049104358018949,1.5041116978272433,0.7024333019595443,0.9972558903700425,0.7923270967442447,0.8938050009600962,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
291,89.75600693284296,0.7001599858381599,1.9265780140076858,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
292,43.63988547761822,1.406125196964497,1.544690085279522,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
293,102.35295864050568,2.307939287329674,0.5489016008286691,0.36862579187983163,0.9972558903700425,0.9103244423739019,0.8749021278558268,0.9080517121086034,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
294,105.16059862375054,2.4004444117133157,0.684853914962583,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
295,80.93427108285593,1.4283428888277308,1.77269083796099,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
296,51.34892112263577,1.3513170602339821,0.545487046001323,0.7250741531729615,0.9972558903700425,0.9357763108973801,0.8749021278558268,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
297,118.8679796160012,1.6683910044140848,1.393202372940803,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
298,73.3446276539978,0.07627308919439735,1.6863413296037542,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
299,62.733981360266014,2.65520653722384,1.1499629128742421,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
300,96.70617211736288,2.50608557954555,1.8695392957704995,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
301,78.81451428623596,0.868108987028573,0.37023061426878345,0.38843926799089806,0.7930429411913132,0.9103244423739019,0.7486925989857093,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
302,61.42613850402928,1.3770723804073564,1.8806866919683407,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
303,79.3562331468766,1.3524554394059896,0.07908237239802762,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
304,95.4038942790575,1.4702881192060206,1.8354665111215613,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
305,40.465741445352435,2.614055300027095,1.1138347979368834,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
306,68.04153242936485,1.1267509785316125,0.48503022911930205,0.5559542695800941,0.9972558903700425,0.7923270967442447,0.8749021278558268,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
307,107.61423776669784,0.7662804803902207,0.18918085707151544,0.5854251442713096,0.811470674860417,0.9103244423739019,0.7486925989857093,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
308,77.23481447211407,2.9766597572527838,0.13596002797935802,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
309,93.74695170076065,2.8349632729077183,1.0802250080553981,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
310,65.91772116939912,2.315929052938656,0.9973956718837806,0.7024333019595443,0.9972558903700425,0.7923270967442447,0.8938050009600962,0.86444736921397,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
311,54.64386873617463,2.407479542065013,1.629009118477698,0.8241096703959289,0.9972558903700425,0.9357763108973801,0.8938050009600962,0.8990468643630922,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,APPLY_PROCEDURES,K1,ReplaceBearing,P1,600.0,1.0177088510296228
312,78.74814895060292,2.7665218586487246,0.037601710347715755,0.12814856532761118,0.9972558903700425,0.9103244423739019,0.7486925989857093,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
313,81.83109106726192,1.0401707338895416,1.3220166183586233,0.018540942863487585,0.7930429411913132,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
314,92.61336700607092,1.7283110633586825,1.3197273862761365,0.22969974454186626,0.9972558903700425,0.9103244423739019,0.8938050009600962,0.9080517121086034,CONTINUE,K1,,,0.0,CONTINUE,K1,,,0.0,
315,102.16231086388923,0.12010841148352347,1.2806808428357133,0.7163083657694294,0.811470674860417,0.9103244423739019,0.8938050009600962,0.9080517121086034,APPLY_PROCEDURES,K1,RepairFan,P1,150.0,APPLY_PROCEDURES,K4,FlushCoolant,P1,90.0,1.5124786498536906
